"","TransitionGroupID","Model_Code","annual_probability","BpS_Name","VALUE","ACRES","REL_PERCENT","annual_dist_acres"
"432","Insect or Disease","10160_22",0.0009368,"Colorado Plateau Pinyon-Juniper Woodland",880,11266,0.1,10.5539888
"433","Insect or Disease","10190_13_14",0.0028614,"Great Basin Pinyon-Juniper Woodland",492,105,0,0.300447
"434","Insect or Disease","10190_6_7_9_12_16_17_18_19",0.00223,"Great Basin Pinyon-Juniper Woodland",968,18053,0.2,40.25819
"435","Insect or Disease","10190_6_7_9_12_16_17_18_19",0.00223,"Great Basin Pinyon-Juniper Woodland",1081,1845,0,4.11435
"436","Insect or Disease","10190_6_7_9_12_16_17_18_19",0.00223,"Great Basin Pinyon-Juniper Woodland",1221,54,0,0.12042
"437","Insect or Disease","10460_21",0.0058828,"Northern Rocky Mountain Subalpine Woodland and Parkland",689,28,0,0.1647184
"438","Insect or Disease","10490_16_22",0.0026992,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",881,3577,0,9.6550384
"439","Insect or Disease","10490_16_22",0.0026992,"Rocky Mountain Foothill Limber Pine-Juniper Woodland",969,2,0,0.0053984
"440","Insect or Disease","10500_16_23_28",0.0104074,"Rocky Mountain Lodgepole Pine Forest",970,198050,1.8,2061.18557
"441","Insect or Disease","10500_18",0.0106874,"Rocky Mountain Lodgepole Pine Forest",1223,2,0,0.0213748
"442","Insect or Disease","10500_22",0.0088886,"Rocky Mountain Lodgepole Pine Forest",882,177,0,1.5732822
"443","Insect or Disease","10510_15_16_17_22_23_24_25",0.0077078,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",971,304083,2.7,2343.8109474
"444","Insect or Disease","10510_15_16_17_22_23_24_25",0.0077078,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",883,106,0,0.8170268
"445","Insect or Disease","10510_15_16_17_22_23_24_25",0.0077078,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1013,4605,0,35.494419
"446","Insect or Disease","10510_18_21",0.0078612,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",1224,4,0,0.0314448
"447","Insect or Disease","10520_16_23_24",0.012166,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",972,421376,3.7,5126.460416
"448","Insect or Disease","10520_16_23_24",0.012166,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",1014,2530,0,30.77998
"449","Insect or Disease","10520_17",0.0123202,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",1084,6,0,0.0739212
"450","Insect or Disease","10520_18",0.0123222,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",1225,9,0,0.1108998
"451","Insect or Disease","10520_21",0.012258,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",692,93,0,1.139994
"452","Insect or Disease","10540_13_14",0.0042204,"Southern Rocky Mountain Ponderosa Pine Woodland",495,3,0,0.0126612
"453","Insect or Disease","10540_16_23_24",0.0029106,"Southern Rocky Mountain Ponderosa Pine Woodland",973,324333,2.9,944.0036298
"454","Insect or Disease","10540_16_23_24",0.0029106,"Southern Rocky Mountain Ponderosa Pine Woodland",1015,11854,0.1,34.5022524
"455","Insect or Disease","10540_17",0.0042036,"Southern Rocky Mountain Ponderosa Pine Woodland",1085,21,0,0.0882756
"456","Insect or Disease","10540_22",0.0089592,"Southern Rocky Mountain Ponderosa Pine Woodland",884,733,0,6.5670936
"457","Insect or Disease","10550_16_23_24",0.003447,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",974,1071284,9.5,3692.715948
"458","Insect or Disease","10550_16_23_24",0.003447,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",1016,2498,0,8.610606
"459","Insect or Disease","10550_18",0.0050458,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",1226,0,0,0
"460","Insect or Disease","10550_21_22",0.0105708,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",693,1061,0,11.2156188
"461","Insect or Disease","10550_21_22",0.0105708,"Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland",885,1196,0,12.6426768
"462","Insect or Disease","10560_16_23",0.0034642,"Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland",975,2541,0,8.8025322
"463","Insect or Disease","10560_21_22",0.0006556,"Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland",694,2185,0,1.432486
"464","Insect or Disease","10610_13",0.0025498,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",496,1,0,0.0025498
"465","Insect or Disease","10610_18",0.001386,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",1229,14,0,0.019404
"466","Insect or Disease","10610_22_27_28",0.0051238,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",887,107,0,0.5482466
"467","Insect or Disease","10610_8_9_17",0.0018078,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",1087,0,0,0
"468","Insect or Disease","10611_16_23_24",0.0003292,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland - Low Elevation",977,445962,3.9,146.8106904
"469","Insect or Disease","10611_16_23_24",0.0003292,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland - Low Elevation",1019,1997,0,0.6574124
"470","Insect or Disease","10612_16_23",0.0023444,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland - High Elevation",978,1145756,10.1,2686.1103664
"471","Insect or Disease","10612_16_23",0.0023444,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland - High Elevation",1020,424,0,0.9940256
"472","Insect or Disease","10790_6_9_10_12_16_17_18",0.0041096,"Great Basin Xeric Mixed Sagebrush Shrubland",983,15207,0.1,62.4946872
"473","Insect or Disease","10790_6_9_10_12_16_17_18",0.0041096,"Great Basin Xeric Mixed Sagebrush Shrubland",1090,391,0,1.6068536
"474","Insect or Disease","10790_6_9_10_12_16_17_18",0.0041096,"Great Basin Xeric Mixed Sagebrush Shrubland",1231,2,0,0.0082192
"475","Insect or Disease","10800_13_14",0.0003602,"Inter-Mountain Basins Big Sagebrush Shrubland",499,141,0,0.0507882
"476","Insect or Disease","10802_21_22_28",0.0009776,"Inter-Mountain Basins Big Sagebrush Shrubland - Wyoming Big Sagebrush",892,42713,0.4,41.7562288
"477","Insect or Disease","11070_17",0.0027752,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",1098,863,0,2.3949976
"478","Insect or Disease","11071_16",0.0026534,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland  - Continuous",990,523066,4.6,1387.9033244
"479","Insect or Disease","11072_16",0.002764,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland - Patchy",991,281677,2.5,778.555228
"480","Insect or Disease","11170_16_23_24",0.0008046,"Southern Rocky Mountain Ponderosa Pine Savanna",993,33511,0.3,26.9629506
"481","Insect or Disease","11170_16_23_24",0.0008046,"Southern Rocky Mountain Ponderosa Pine Savanna",1035,9,0,0.0072414
"482","Insect or Disease","11250_6_12_13_15_16_17_18_23_24_25_28",0.0175626,"Inter-Mountain Basins Big Sagebrush Steppe",994,25117,0.2,441.1198242
"483","Insect or Disease","11250_6_12_13_15_16_17_18_23_24_25_28",0.0175626,"Inter-Mountain Basins Big Sagebrush Steppe",1238,0,0,0
"484","Insect or Disease","11260_21",0.0062836,"Inter-Mountain Basins Montane Sagebrush Steppe",704,61759,0.5,388.0688524
"485","Insect or Disease","11260_22",0.0008794,"Inter-Mountain Basins Montane Sagebrush Steppe",898,93835,0.8,82.518499
"486","Insect or Disease","11260_6_12_17_18_28",0.003889,"Inter-Mountain Basins Montane Sagebrush Steppe",1103,2815,0,10.947535
"487","Insect or Disease","11260_6_12_17_18_28",0.003889,"Inter-Mountain Basins Montane Sagebrush Steppe",1239,542,0,2.107838
"488","Insect or Disease","11261_16_23_24",0.0040316,"Inter-Mountain Basins Montane Sagebrush Steppe - Mountain Big Sagebrush",995,1611932,14.3,6498.6650512
"489","Insect or Disease","11261_16_23_24",0.0040316,"Inter-Mountain Basins Montane Sagebrush Steppe - Mountain Big Sagebrush",1037,737,0,2.9712892
"490","Insect or Disease","11270_16_23_24_25",0.0129756,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",997,26562,0.2,344.6578872
"491","Insect or Disease","11270_16_23_24_25",0.0129756,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",1039,7,0,0.0908292
"492","Insect or Disease","11350_7_8_9_10_12_17_18",0.0106754,"Inter-Mountain Basins Semi-Desert Grassland",1105,51,0,0.5444454
"493","Insect or Disease","11600_18",0.0003998,"Rocky Mountain Subalpine/Upper Montane Riparian Systems",1246,18,0,0.0071964
"494","Insect or Disease","11610_21",0.001173,"Northern Rocky Mountain Conifer Swamp",714,85,0,0.099705
"495","Insect or Disease","11660_21",0.0496696,"Middle Rocky Mountain Montane Douglas-fir Forest and Woodland",715,4241,0,210.6487736
"496","Insect or Disease","11660_22",0.0562788,"Middle Rocky Mountain Montane Douglas-fir Forest and Woodland",907,449,0,25.2691812
"497","Mixed Fire","10110_16_23_24",0.0202226,"Rocky Mountain Aspen Forest and Woodland",965,1105800,9.8,22362.15108
"498","Mixed Fire","10110_16_23_24",0.0202226,"Rocky Mountain Aspen Forest and Woodland",1009,2789,0,56.4008314
"499","Mixed Fire","10110_6_10_12_17_18_19",0.0175974,"Rocky Mountain Aspen Forest and Woodland",1078,0,0,0
"500","Mixed Fire","10110_6_10_12_17_18_19",0.0175974,"Rocky Mountain Aspen Forest and Woodland",1218,315,0,5.543181
"501","Mixed Fire","10120_16_27",0.0124156,"Rocky Mountain Bigtooth Maple Ravine Woodland",966,434585,3.8,5395.633526
"502","Mixed Fire","10120_17_18_21",0.0123394,"Rocky Mountain Bigtooth Maple Ravine Woodland",687,131,0,1.6164614
"503","Mixed Fire","10120_17_18_21",0.0123394,"Rocky Mountain Bigtooth Maple Ravine Woodland",1079,226,0,2.7887044
"504","Mixed Fire","10120_17_18_21",0.0123394,"Rocky Mountain Bigtooth Maple Ravine Woodland",1219,14,0,0.1727516
