"","VALUE","Freq","BPS_CODE","ZONE","BPS_MODEL","BPS_NAME","GROUPVEG","FRI_REPLAC","FRI_MIXED","FRI_SURFAC","FRI_ALLFIR","PRC_REPLAC","PRC_MIXED","PRC_SURFAC","FRG_NEW","R","G","B","RED","GREEN","BLUE","ACRES","REL_PERCENT"
"128",1034,78,11150,23,"11150_15_16_23_24","Inter-Mountain Basins Juniper Savanna","Conifer",333,218,126,64,20,29,51,"III-A",137,112,68,0.537254902,0.439215686,0.266666667,17,0
"129",1035,41,11170,23,"11170_16_23_24","Southern Rocky Mountain Ponderosa Pine Savanna","Conifer",158,80,9,8,5,10,85,"I-B",255,85,0,1,0.333333333,0,9,0
"130",1037,3315,11261,23,"11261_16_23_24","Inter-Mountain Basins Montane Sagebrush Steppe-Mountain Big Sagebrush","Shrubland",49,NA,NA,49,100,NA,NA,"IV-A",230,0,169,0.901960784,0,0.662745098,737,0
"131",1039,33,11270,23,"11270_16_23_24_25","Inter-Mountain Basins Semi-Desert Shrub-Steppe","Shrubland",105,NA,NA,105,100,NA,NA,"IV-B",194,158,215,0.760784314,0.619607843,0.843137255,7,0
"132",1040,7,11350,23,"11350_16_23_24","Inter-Mountain Basins Semi-Desert Grassland","Grassland",25,NA,NA,25,100,NA,NA,"II-C",185,174,211,0.725490196,0.682352941,0.82745098,2,0
"133",1041,248,11460,23,"11460_15_16_23_24_25_28","Southern Rocky Mountain Montane-Subalpine Grassland","Grassland",20,NA,21,10,52,NA,48,"I-B",167,205,178,0.654901961,0.803921569,0.698039216,55,0
"134",1042,203,11530,23,"11530_16_23_24_25_27","Inter-Mountain Basins Greasewood Flat","Shrubland",208,NA,NA,208,100,NA,NA,"V-A",225,225,225,0.882352941,0.882352941,0.882352941,45,0
"135",1043,17993,11590,23,"11590_16_23_24_26","Rocky Mountain Montane Riparian Systems","Riparian",270,NA,79,61,23,NA,77,"III-A",123,124,93,0.482352941,0.48627451,0.364705882,4002,0
"136",1044,5,11600,23,"11600_23","Rocky Mountain Subalpine/Upper Montane Riparian Systems","Riparian",274,NA,79,62,22,NA,78,"III-A",49,165,167,0.192156863,0.647058824,0.654901961,1,0
"137",1077,377,10010,17,"10010","Inter-Mountain Basins Sparsely Vegetated Systems","Sparse",NA,NA,NA,NA,NA,NA,NA,NA,255,255,190,1,1,0.745098039,84,0
"138",1078,2,10110,17,"10110_6_10_12_17_18_19","Rocky Mountain Aspen Forest and Woodland","Hardwood",68,57,NA,31,46,54,NA,"I-C",255,255,115,1,1,0.450980392,0,0
"139",1079,1018,10120,17,"10120_17_18_21","Rocky Mountain Bigtooth Maple Ravine Woodland","Hardwood",135,81,NA,51,37,63,NA,"III-A",255,211,127,1,0.82745098,0.498039216,226,0
"140",1080,6274,10160,17,"10160_17","Colorado Plateau Pinyon-Juniper Woodland","Conifer",427,194,2177,126,29,65,6,"III-B",205,170,102,0.803921569,0.666666667,0.4,1395,0
"141",1081,8298,10190,17,"10190_6_7_9_12_16_17_18_19","Great Basin Pinyon-Juniper Woodland","Conifer",865,898,NA,440,51,49,NA,"V-A",115,76,0,0.450980392,0.298039216,0,1845,0
"142",1084,26,10520,17,"10520_17","Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland","Conifer",184,91,72,33,18,36,46,"I-C",115,149,230,0.450980392,0.584313725,0.901960784,6,0
"143",1085,96,10540,17,"10540_17","Southern Rocky Mountain Ponderosa Pine Woodland","Conifer",257,39,28,15,6,39,55,"I-B",168,56,0,0.658823529,0.219607843,0,21,0
"144",1087,1,10610,17,"10610_8_9_17","Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland","Hardwood-Conifer",68,44,NA,27,39,61,NA,"I-C",230,230,0,0.901960784,0.901960784,0,0,0
"145",1088,506,10620,17,"10620_6_12_17_18","Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland","Shrubland",288,149,238,69,24,47,29,"III-A",191,19,230,0.749019608,0.074509804,0.901960784,113,0
"146",1090,1760,10790,17,"10790_6_9_10_12_16_17_18","Great Basin Xeric Mixed Sagebrush Shrubland","Shrubland",94,831,NA,84,90,10,NA,"IV-A",57,194,207,0.223529412,0.760784314,0.811764706,391,0
"147",1092,170,10810,17,"10810_6_12_13_17","Inter-Mountain Basins Mixed Salt Desert Scrub","Shrubland",1978,NA,NA,1978,100,NA,NA,"V-B",245,202,122,0.960784314,0.792156863,0.478431373,38,0
"148",1093,392,10820,17,"10820_12_15_16_17_23_24","Mojave Mid-Elevation Mixed Desert Scrub","Shrubland",815,NA,NA,815,100,NA,NA,"V-B",216,6,73,0.847058824,0.023529412,0.28627451,87,0
"149",1094,46,10860,17,"10860_13_16_17_18_21_23","Rocky Mountain Lower Montane-Foothill Shrubland","Shrubland",102,28,NA,22,21,79,NA,"I-C",137,68,101,0.537254902,0.266666667,0.396078431,10,0
"150",1096,3115,11030,17,"11030_6_7_12_13_16_17_23","Great Basin Semi-Desert Chaparral","Shrubland",50,NA,NA,50,100,NA,NA,"IV-A",174,250,255,0.682352941,0.980392157,1,693,0
"151",1097,180,11040,17,"11040_17","Mogollon Chaparral","Shrubland",50,NA,NA,50,100,NA,NA,"IV-A",173,250,211,0.678431373,0.980392157,0.82745098,40,0
"152",1098,3882,11070,17,"11070_17","Rocky Mountain Gambel Oak-Mixed Montane Shrubland","Shrubland",153,52,NA,39,25,75,NA,"III-A",115,255,223,0.450980392,1,0.874509804,863,0
"153",1099,1229,11080,17,"11080_17","Sonora-Mojave Semi-Desert Chaparral","Shrubland",50,NA,NA,50,100,NA,NA,"IV-A",255,197,173,1,0.77254902,0.678431373,273,0
"154",1100,1,11150,17,"11150_17","Inter-Mountain Basins Juniper Savanna","Conifer",815,428,553,186,23,43,34,"III-B",137,112,68,0.537254902,0.439215686,0.266666667,0,0
"155",1101,310,11240,17,"11240_10_12_17_18_19_21","Columbia Plateau Low Sagebrush Steppe","Shrubland",201,NA,NA,201,100,NA,NA,"V-A",132,140,173,0.517647059,0.549019608,0.678431373,69,0
"156",1103,12658,11260,17,"11260_6_12_17_18_28","Inter-Mountain Basins Montane Sagebrush Steppe","Shrubland",49,NA,NA,49,100,NA,NA,"IV-A",230,0,169,0.901960784,0,0.662745098,2815,0
"157",1104,3783,11270,17,"11270_10_12_13_17_18","Inter-Mountain Basins Semi-Desert Shrub-Steppe","Shrubland",225,NA,NA,225,100,NA,NA,"V-A",194,158,215,0.760784314,0.619607843,0.843137255,841,0
"158",1105,228,11350,17,"11350_7_8_9_10_12_17_18","Inter-Mountain Basins Semi-Desert Grassland","Grassland",81,NA,NA,81,100,NA,NA,"IV-A",185,174,211,0.725490196,0.682352941,0.82745098,51,0
"159",1107,24,11530,17,"11530_6_10_12_13_17_18_19_21","Inter-Mountain Basins Greasewood Flat","Shrubland",1024,NA,NA,1024,100,NA,NA,"V-B",225,225,225,0.882352941,0.882352941,0.882352941,5,0
"160",1108,887,11540,17,"11540_6_12_16_17","Inter-Mountain Basins Montane Riparian Systems","Riparian",378,NA,NA,378,100,NA,NA,"V-A",154,156,117,0.603921569,0.611764706,0.458823529,197,0
"161",1109,451,11590,17,"11590_12_17","Rocky Mountain Montane Riparian Systems","Riparian",379,NA,NA,379,100,NA,NA,"V-A",123,124,93,0.482352941,0.48627451,0.364705882,100,0
"162",1218,1415,10110,18,"10110_6_10_12_17_18_19","Rocky Mountain Aspen Forest and Woodland","Hardwood",68,57,NA,31,46,54,NA,"I-C",255,255,115,1,1,0.450980392,315,0
"163",1219,64,10120,18,"10120_17_18_21","Rocky Mountain Bigtooth Maple Ravine Woodland","Hardwood",135,81,NA,51,37,63,NA,"III-A",255,211,127,1,0.82745098,0.498039216,14,0
"164",1221,243,10190,18,"10190_6_7_9_12_16_17_18_19","Great Basin Pinyon-Juniper Woodland","Conifer",865,898,NA,440,51,49,NA,"V-A",115,76,0,0.450980392,0.298039216,0,54,0
"165",1223,11,10500,18,"10500_18","Rocky Mountain Lodgepole Pine Forest","Conifer",151,NA,643,122,81,NA,19,"IV-B",128,251,26,0.501960784,0.984313725,0.101960784,2,0
"166",1224,18,10510,18,"10510_18_21","Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland","Conifer",90,77,14,11,12,14,74,"I-B",190,210,255,0.745098039,0.823529412,1,4,0
"167",1225,42,10520,18,"10520_18","Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland","Conifer",186,90,72,33,18,37,45,"I-C",115,149,230,0.450980392,0.584313725,0.901960784,9,0
"168",1226,1,10550,18,"10550_18","Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland","Conifer",175,686,NA,139,80,20,NA,"IV-B",211,255,190,0.82745098,1,0.745098039,0,0
"169",1229,61,10610,18,"10610_18","Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland","Hardwood-Conifer",76,45,NA,28,37,63,NA,"I-C",230,230,0,0.901960784,0.901960784,0,14,0
"170",1230,168,10620,18,"10620_6_12_17_18","Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland","Shrubland",288,149,238,69,24,47,29,"III-A",191,19,230,0.749019608,0.074509804,0.901960784,37,0
"171",1231,11,10790,18,"10790_6_9_10_12_16_17_18","Great Basin Xeric Mixed Sagebrush Shrubland","Shrubland",94,831,NA,84,90,10,NA,"IV-A",57,194,207,0.223529412,0.760784314,0.811764706,2,0
"172",1235,84,11060,18,"11060_18","Northern Rocky Mountain Montane-Foothill Deciduous Shrubland","Shrubland",101,78,NA,44,44,56,NA,"III-A",137,68,80,0.537254902,0.266666667,0.31372549,19,0
"173",1238,1,11250,18,"11250_6_12_13_15_16_17_18_23_24_25_28","Inter-Mountain Basins Big Sagebrush Steppe","Shrubland",117,NA,NA,117,100,NA,NA,"IV-B",255,115,223,1,0.450980392,0.874509804,0,0
"174",1239,2436,11260,18,"11260_6_12_17_18_28","Inter-Mountain Basins Montane Sagebrush Steppe","Shrubland",49,NA,NA,49,100,NA,NA,"IV-A",230,0,169,0.901960784,0,0.662745098,542,0
"175",1244,29,11540,18,"11540_18","Inter-Mountain Basins Montane Riparian Systems","Riparian",174,NA,NA,174,100,NA,NA,"IV-B",154,156,117,0.603921569,0.611764706,0.458823529,6,0
"176",1245,99,11590,18,"11590_18","Rocky Mountain Montane Riparian Systems","Riparian",174,NA,NA,174,100,NA,NA,"IV-B",123,124,93,0.482352941,0.48627451,0.364705882,22,0
"177",1246,81,11600,18,"11600_18","Rocky Mountain Subalpine/Upper Montane Riparian Systems","Riparian",67,NA,113,42,63,NA,37,"III-A",49,165,167,0.192156863,0.647058824,0.654901961,18,0
"178",2709,8284,10804,17,"10804_6_12_15_16_17_18_23_24_25","Inter-Mountain Basins Big Sagebrush Shrubland-Upland","Shrubland",120,NA,NA,120,100,NA,NA,"IV-B",255,190,232,1,0.745098039,0.909803922,1842,0
"179",2712,167,10803,23,"10803_6_12_15_16_17_18_23_24_25","Inter-Mountain Basins Big Sagebrush Shrubland-Semi-Desert","Shrubland",151,NA,NA,151,100,NA,NA,"IV-B",255,190,232,1,0.745098039,0.909803922,37,0
"180",2713,19967,10804,23,"10804_6_12_15_16_17_18_23_24_25","Inter-Mountain Basins Big Sagebrush Shrubland-Upland","Shrubland",120,NA,NA,120,100,NA,NA,"IV-B",255,190,232,1,0.745098039,0.909803922,4441,0
